Time,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Television,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,Emissions: CO2e: RESNET: Total,Emissions: CO2e: RESNET: Electricity,Emissions: CO2e: RESNET: Natural Gas,Emissions: NOx: RESNET: Total,Emissions: NOx: RESNET: Electricity,Emissions: NOx: RESNET: Natural Gas,Emissions: SO2: RESNET: Total,Emissions: SO2: RESNET: Electricity,Emissions: SO2: RESNET: Natural Gas,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Component Load: Heating: Ceilings,Component Load: Heating: Walls,Component Load: Heating: Rim Joists,Component Load: Heating: Foundation Walls,Component Load: Heating: Doors,Component Load: Heating: Windows,Component Load: Heating: Slabs,Component Load: Heating: Internal Mass,Component Load: Heating: Infiltration,Component Load: Heating: Mechanical Ventilation,Component Load: Heating: Internal Gains,Component Load: Cooling: Ceilings,Component Load: Cooling: Walls,Component Load: Cooling: Rim Joists,Component Load: Cooling: Foundation Walls,Component Load: Cooling: Doors,Component Load: Cooling: Windows,Component Load: Cooling: Slabs,Component Load: Cooling: Internal Mass,Component Load: Cooling: Infiltration,Component Load: Cooling: Natural Ventilation,Component Load: Cooling: Mechanical Ventilation,Component Load: Cooling: Internal Gains,Temperature: Attic - Vented,Temperature: Living Space,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-09-14T03:00:00,0.65,0.0,0.0,0.06,0.0,0.22,0.04,0.02,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.26127,0.26127,0.0,0.00045,0.00045,0.0,0.00026,0.00026,0.0,0.02,0.01,0.15,0.05,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.25,-0.07,-0.33,-0.32,-2.88,-0.03,3.54,-2.09,0.0,-0.55,1.7,47.66,72.21,93.09,26.91,0.0,48.02,43.6,73.0,13.87,0.0,0.0
2007-09-14T04:00:00,0.54,0.0,0.0,0.06,0.0,0.1,0.04,0.02,0.03,0.07,0.0,0.0,0.01,0.01,0.01,0.18,0.0,0.22684,0.22684,0.0,0.00038,0.00038,0.0,0.00021,0.00021,0.0,0.03,0.01,0.29,0.1,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,-0.29,-0.08,-0.42,-0.32,-2.87,0.13,3.64,-2.13,0.0,-0.56,1.73,47.15,71.65,97.02,26.91,0.0,48.02,43.26,71.0,14.99,0.0,0.0
2007-09-14T05:00:00,0.85,0.0,0.0,0.06,0.0,0.33,0.11,0.02,0.03,0.07,0.0,0.0,0.01,0.01,0.01,0.18,0.0,0.35043,0.35043,0.0,0.0006,0.0006,0.0,0.00034,0.00034,0.0,0.05,0.04,1.0,0.35,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,-0.33,-0.08,-0.52,-0.33,-2.94,0.28,3.68,-2.31,0.0,-0.54,1.94,46.29,71.1,102.66,26.91,0.0,46.94,42.78,74.0,16.11,0.0,0.0
2007-09-14T06:00:00,1.09,0.0,0.0,0.06,0.0,0.34,0.25,0.02,0.03,0.08,0.01,0.01,0.03,0.03,0.02,0.21,0.0,0.40977,0.40977,0.0,0.00076,0.00076,0.0,0.00043,0.00043,0.0,0.1,0.08,2.29,0.81,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,-0.41,-0.09,-0.64,-0.32,-2.82,0.4,3.57,-2.49,0.0,-0.56,2.49,46.68,70.61,118.9,26.91,0.0,48.02,42.74,68.0,19.69,0.0,0.0
2007-09-14T07:00:00,1.55,0.0,0.0,0.0,0.0,0.7,0.32,0.02,0.03,0.08,0.01,0.01,0.06,0.05,0.03,0.23,0.0,0.54352,0.54352,0.0,0.00108,0.00108,0.0,0.00062,0.00062,0.0,0.22,0.12,2.56,0.9,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.64,-1.13,-0.09,-0.71,-0.32,3.12,0.52,1.06,-1.98,0.0,-0.52,2.79,50.29,70.97,107.93,26.91,0.0,51.08,44.18,61.0,18.34,19.97,161.04
2007-09-14T08:00:00,1.26,0.0,0.0,0.0,0.0,0.35,0.32,0.02,0.03,0.08,0.02,0.02,0.1,0.05,0.03,0.24,0.0,0.36298,0.36298,0.0,0.00088,0.00088,0.0,0.0005,0.0005,0.0,0.32,0.22,2.35,0.83,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28,-1.53,-0.12,-0.48,-0.25,6.66,0.62,-0.9,-1.87,0.0,-0.42,2.59,58.45,71.81,160.72,26.91,0.0,59.0,47.16,44.0,27.74,22.19,250.11
2007-09-14T09:00:00,1.64,0.0,0.0,0.0,0.0,0.69,0.31,0.01,0.03,0.08,0.02,0.02,0.14,0.05,0.04,0.24,0.0,0.47736,0.47736,0.0,0.00115,0.00115,0.0,0.00066,0.00066,0.0,0.38,0.25,1.97,0.69,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.42,-1.71,-0.13,-0.13,-0.17,8.3,0.62,-2.47,-1.04,0.0,-0.23,2.53,65.48,73.15,125.93,26.91,0.0,64.04,49.31,37.0,23.04,27.58,276.74
2007-09-14T10:00:00,1.3,0.0,0.0,0.0,0.0,0.34,0.3,0.01,0.03,0.08,0.02,0.02,0.16,0.05,0.04,0.24,0.0,0.36208,0.36208,0.0,0.00091,0.00091,0.0,0.00052,0.00052,0.0,0.37,0.22,1.65,0.58,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.32,-1.7,-0.14,0.36,-0.1,8.33,0.56,-3.78,-0.63,-0.33,-0.13,2.52,72.64,74.34,94.72,26.91,49.59,66.92,50.31,33.0,18.34,48.18,240.6
2007-09-14T11:00:00,1.29,0.0,0.0,0.0,0.0,0.34,0.29,0.01,0.03,0.08,0.02,0.02,0.16,0.05,0.05,0.25,0.0,0.35492,0.35492,0.0,0.00091,0.00091,0.0,0.00052,0.00052,0.0,0.33,0.18,1.38,0.49,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.91,-1.56,-0.13,0.72,-0.06,7.48,0.32,-4.3,-0.6,-3.01,-0.09,2.54,76.57,74.23,131.85,26.91,658.74,69.08,51.22,31.0,24.16,46.92,248.84
2007-09-14T12:00:00,1.28,0.0,0.0,0.0,0.0,0.33,0.28,0.01,0.03,0.09,0.01,0.02,0.15,0.06,0.05,0.25,0.0,0.34716,0.34716,0.0,0.0009,0.0009,0.0,0.00051,0.00051,0.0,0.29,0.16,1.18,0.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.19,-1.15,-0.09,0.5,-0.02,6.83,0.07,-2.93,-0.31,-2.55,-0.07,2.58,81.29,74.83,92.27,26.91,762.19,71.06,51.36,27.0,18.34,56.74,241.87
2007-09-14T13:00:00,1.26,0.0,0.0,0.0,0.0,0.33,0.27,0.01,0.03,0.09,0.01,0.02,0.14,0.05,0.06,0.25,0.0,0.33682,0.33682,0.0,0.00088,0.00088,0.0,0.0005,0.0005,0.0,0.26,0.18,1.03,0.36,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.09,-1.05,-0.07,0.65,0.01,7.2,-0.06,-3.44,-0.3,-2.26,-0.02,2.57,85.26,75.71,50.26,26.91,382.26,69.08,49.98,27.0,10.29,83.05,218.41
2007-09-14T14:00:00,1.24,0.0,0.0,0.0,0.0,0.33,0.27,0.01,0.03,0.09,0.01,0.01,0.12,0.06,0.06,0.25,0.0,0.31096,0.31096,0.0,0.00087,0.00087,0.0,0.0005,0.0005,0.0,0.22,0.14,0.97,0.34,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,-0.35,-0.06,0.9,-0.01,0.84,-0.19,-1.76,-0.73,-4.62,-0.08,2.58,78.34,74.71,105.18,26.91,666.0,66.92,49.96,32.0,19.69,45.96,0.0
2007-09-14T15:00:00,1.25,0.0,0.0,0.0,0.0,0.33,0.28,0.01,0.03,0.08,0.01,0.01,0.12,0.05,0.07,0.26,0.0,0.3165,0.3165,0.0,0.00088,0.00088,0.0,0.0005,0.0005,0.0,0.23,0.15,0.91,0.32,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.16,0.0,0.34,-0.11,-0.92,-0.39,0.55,-2.34,-3.94,-0.15,2.61,66.03,73.41,142.01,26.91,238.8,55.4,46.47,54.0,24.16,32.33,0.0
2007-09-14T16:00:00,1.34,0.0,0.0,0.0,0.0,0.33,0.29,0.01,0.03,0.09,0.01,0.01,0.11,0.1,0.08,0.27,0.0,0.3612,0.3612,0.0,0.00094,0.00094,0.0,0.00054,0.00054,0.0,0.22,0.15,1.15,0.4,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.43,0.04,-0.18,-0.16,-0.72,-0.42,2.2,-0.97,-0.59,-0.42,2.89,64.14,74.33,69.54,26.91,42.22,59.0,47.17,44.0,11.63,24.09,0.0
2007-09-14T17:00:00,1.5,0.0,0.0,0.0,0.0,0.34,0.32,0.02,0.03,0.1,0.02,0.01,0.11,0.16,0.1,0.29,0.0,0.46365,0.46365,0.0,0.00105,0.00105,0.0,0.0006,0.0006,0.0,0.22,0.19,1.5,0.53,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-0.06,-0.01,0.2,-0.18,0.32,-0.34,-0.34,-0.94,-1.69,-0.29,3.45,63.38,74.64,65.92,26.91,119.41,59.0,48.8,51.0,10.29,38.36,18.07
2007-09-14T18:00:00,1.61,0.0,0.0,0.0,0.0,0.34,0.39,0.03,0.03,0.1,0.03,0.01,0.1,0.13,0.14,0.3,0.0,0.56312,0.56312,0.0,0.00112,0.00112,0.0,0.00064,0.00064,0.0,0.22,0.33,1.76,0.62,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.22,-0.03,0.29,-0.2,-0.01,-0.4,-0.62,-1.41,-2.52,-0.31,4.0,60.19,74.04,85.02,26.91,152.09,55.94,47.57,57.0,13.87,12.05,62.77
2007-09-14T19:00:00,2.0,0.0,0.0,0.0,0.0,0.62,0.52,0.03,0.03,0.1,0.04,0.01,0.1,0.07,0.19,0.28,0.0,0.70832,0.70832,0.0,0.0014,0.0014,0.0,0.0008,0.0008,0.0,0.22,0.43,1.77,0.62,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.09,-0.03,-0.02,-0.24,-2.73,-0.49,1.43,-1.51,0.0,-0.4,4.4,55.32,74.31,70.16,26.91,0.0,51.08,46.04,71.0,6.93,0.0,0.0
2007-09-14T20:00:00,1.96,0.0,0.0,0.06,0.0,0.4,0.63,0.05,0.03,0.1,0.03,0.01,0.11,0.04,0.24,0.26,0.0,0.65169,0.65169,0.0,0.00138,0.00138,0.0,0.00079,0.00079,0.0,0.22,0.35,1.61,0.57,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-0.08,-0.05,0.04,-0.32,-3.26,-0.5,0.87,-2.01,0.0,-0.51,4.84,50.49,74.05,79.55,26.91,0.0,46.94,43.77,80.0,8.05,0.0,0.0
2007-09-14T21:00:00,1.84,0.0,0.0,0.0,0.0,0.34,0.67,0.06,0.03,0.1,0.02,0.01,0.11,0.03,0.23,0.25,0.0,0.63659,0.63659,0.0,0.00129,0.00129,0.0,0.00074,0.00074,0.0,0.21,0.26,1.41,0.5,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,-0.19,-0.06,-0.08,-0.33,-2.78,-0.51,1.06,-1.68,-1.51,-0.62,4.94,50.14,73.25,82.33,26.91,73.63,51.08,45.49,68.0,11.63,0.0,0.0
2007-09-14T22:00:00,1.5,0.0,0.0,0.06,0.0,0.33,0.44,0.05,0.03,0.09,0.01,0.01,0.09,0.02,0.14,0.22,0.0,0.55705,0.55705,0.0,0.00105,0.00105,0.0,0.0006,0.0006,0.0,0.14,0.17,1.12,0.39,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.15,-0.06,-0.3,-0.32,-2.85,-0.36,2.42,-1.79,0.0,-0.51,3.74,48.93,73.09,80.15,26.91,0.0,48.92,44.6,74.0,10.29,0.0,0.0
2007-09-14T23:00:00,0.68,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.03,0.08,0.01,0.0,0.05,0.01,0.06,0.2,0.0,0.25455,0.25455,0.0,0.00048,0.00048,0.0,0.00027,0.00027,0.0,0.07,0.12,0.77,0.27,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.22,-0.07,-0.23,-0.32,-2.73,-0.14,2.48,-1.81,0.0,-0.55,2.54,48.69,72.67,86.5,26.91,0.0,50.0,45.06,71.0,12.75,0.0,0.0
2007-09-15T00:00:00,0.81,0.0,0.0,0.0,0.0,0.32,0.1,0.02,0.03,0.08,0.0,0.0,0.02,0.01,0.02,0.2,0.0,0.30623,0.30623,0.0,0.00057,0.00057,0.0,0.00032,0.00032,0.0,0.04,0.06,0.35,0.12,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.25,-0.08,-0.29,-0.31,-2.72,0.01,2.77,-1.68,0.0,-0.51,2.06,48.32,72.18,81.89,26.91,0.0,50.0,44.16,66.0,11.63,0.0,0.0
2007-09-15T01:00:00,0.42,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.03,0.08,0.0,0.0,0.01,0.01,0.01,0.18,0.0,0.16578,0.16578,0.0,0.00029,0.00029,0.0,0.00017,0.00017,0.0,0.03,0.03,0.18,0.06,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,-0.29,-0.08,-0.38,-0.31,-2.67,0.15,2.99,-1.71,0.0,-0.5,1.86,48.1,71.68,85.22,26.91,0.0,50.0,43.61,63.0,12.75,0.0,0.0
2007-09-15T02:00:00,0.44,0.0,0.0,0.06,0.0,0.0,0.04,0.02,0.03,0.08,0.0,0.0,0.01,0.0,0.01,0.18,0.0,0.18519,0.18519,0.0,0.00031,0.00031,0.0,0.00018,0.00018,0.0,0.02,0.02,0.12,0.04,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,-0.32,-0.09,-0.47,-0.31,-2.93,0.3,3.22,-1.82,0.0,-0.49,1.74,46.18,71.11,80.79,26.91,0.0,46.94,41.77,68.0,10.29,0.0,0.0
2007-09-15T03:00:00,0.42,0.0,0.0,0.06,0.0,0.0,0.04,0.02,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17147,0.17147,0.0,0.0003,0.0003,0.0,0.00017,0.00017,0.0,0.02,0.01,0.15,0.05,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.34,-0.09,-0.58,-0.32,-2.87,0.44,3.4,-1.85,0.0,-0.56,1.71,45.35,70.56,84.09,26.91,0.0,46.94,40.92,63.0,11.63,0.0,0.0
2007-09-15T04:00:00,0.76,0.0,0.0,0.06,0.0,0.32,0.04,0.02,0.03,0.07,0.0,0.0,0.01,0.01,0.01,0.18,0.0,0.32008,0.32008,0.0,0.00053,0.00053,0.0,0.0003,0.0003,0.0,0.03,0.01,0.29,0.1,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24,-0.38,-0.09,-0.67,-0.32,-2.71,0.59,3.46,-1.59,0.0,-0.55,1.73,45.49,70.21,77.4,26.91,0.0,48.02,40.62,56.0,10.29,0.0,0.0
2007-09-15T05:00:00,0.82,0.0,0.0,0.06,0.0,0.3,0.11,0.02,0.03,0.07,0.0,0.0,0.01,0.01,0.01,0.18,0.0,0.33837,0.33837,0.0,0.00058,0.00058,0.0,0.00033,0.00033,0.0,0.05,0.04,1.0,0.35,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,-0.46,-0.1,-0.71,-0.31,-2.69,0.72,3.26,-1.65,0.0,-0.51,1.93,45.58,69.85,81.17,26.91,0.0,48.02,40.26,54.0,11.63,0.0,0.0
2007-09-15T06:00:00,1.11,0.0,0.0,0.06,0.0,0.37,0.25,0.02,0.03,0.08,0.01,0.01,0.03,0.03,0.01,0.21,0.0,0.4205,0.4205,0.0,0.00078,0.00078,0.0,0.00045,0.00045,0.0,0.1,0.08,2.29,0.81,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,-0.52,-0.11,-0.77,-0.31,-2.88,0.81,3.05,-2.0,0.0,-0.5,2.47,44.65,69.38,91.85,26.91,0.0,46.04,39.28,58.0,13.87,0.0,0.0
2007-09-15T07:00:00,1.54,0.0,0.0,0.0,0.0,0.7,0.32,0.02,0.03,0.08,0.01,0.01,0.06,0.05,0.02,0.23,0.0,0.54335,0.54335,0.0,0.00108,0.00108,0.0,0.00062,0.00062,0.0,0.22,0.12,2.56,0.9,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.71,-1.18,-0.11,-0.86,-0.3,2.99,0.88,0.61,-1.45,0.0,-0.54,2.78,50.19,69.74,88.43,26.91,0.0,51.98,42.01,46.0,14.99,19.97,145.19
2007-09-15T08:00:00,1.27,0.0,0.0,0.0,0.0,0.35,0.32,0.02,0.03,0.08,0.02,0.02,0.1,0.05,0.04,0.24,0.0,0.36458,0.36458,0.0,0.00089,0.00089,0.0,0.00051,0.00051,0.0,0.32,0.22,2.35,0.83,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.13,-1.49,-0.13,-0.65,-0.23,5.88,0.97,-1.01,-0.95,0.0,-0.37,2.6,57.6,70.72,81.5,26.91,0.0,57.92,45.14,39.0,14.99,24.73,211.75
2007-09-15T09:00:00,1.66,0.0,0.0,0.0,0.0,0.69,0.31,0.02,0.03,0.08,0.02,0.02,0.14,0.05,0.05,0.24,0.0,0.48054,0.48054,0.0,0.00116,0.00116,0.0,0.00066,0.00066,0.0,0.38,0.25,1.97,0.69,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4,-1.69,-0.14,-0.27,-0.15,7.65,0.94,-2.84,-0.32,0.0,-0.23,2.56,67.1,72.07,50.3,26.91,0.0,64.94,47.45,28.0,10.29,34.55,227.92
2007-09-15T10:00:00,1.31,0.0,0.0,0.0,0.0,0.34,0.3,0.01,0.03,0.08,0.02,0.02,0.16,0.05,0.06,0.24,0.0,0.36637,0.36637,0.0,0.00092,0.00092,0.0,0.00052,0.00052,0.0,0.37,0.22,1.65,0.58,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4,-1.74,-0.15,0.21,-0.06,8.29,0.88,-4.31,-0.1,0.0,-0.08,2.57,78.83,73.41,26.72,26.91,0.0,69.08,46.74,17.0,5.82,48.82,225.39
2007-09-15T11:00:00,1.31,0.0,0.0,0.0,0.0,0.34,0.29,0.01,0.03,0.08,0.02,0.02,0.16,0.05,0.06,0.25,0.0,0.35925,0.35925,0.0,0.00092,0.00092,0.0,0.00052,0.00052,0.0,0.33,0.18,1.38,0.49,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.08,-1.58,-0.13,0.61,0.0,7.88,0.59,-5.14,-0.05,-0.41,-0.01,2.6,87.25,74.4,23.02,26.91,190.44,71.96,46.98,13.0,5.82,53.26,233.31
2007-09-15T12:00:00,1.3,0.0,0.0,0.0,0.0,0.33,0.28,0.01,0.03,0.09,0.01,0.02,0.15,0.06,0.07,0.25,0.0,0.35181,0.35181,0.0,0.00091,0.00091,0.0,0.00052,0.00052,0.0,0.29,0.16,1.18,0.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.57,-1.29,-0.1,0.81,0.05,6.89,0.31,-5.19,-0.03,-0.8,0.02,2.64,92.43,75.17,26.04,26.91,738.61,73.94,47.81,12.0,6.93,39.62,274.52
2007-09-15T13:00:00,1.28,0.0,0.0,0.0,0.0,0.33,0.27,0.01,0.03,0.09,0.01,0.02,0.14,0.05,0.08,0.25,0.0,0.34293,0.34293,0.0,0.0009,0.0009,0.0,0.00051,0.00051,0.0,0.26,0.18,1.03,0.36,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.06,-1.03,-0.07,0.92,0.06,6.56,0.05,-5.21,-0.03,-0.77,0.05,2.64,94.62,76.06,31.13,26.91,844.6,75.02,48.02,11.0,8.05,31.38,283.08
2007-09-15T14:00:00,1.27,0.0,0.0,0.0,0.01,0.33,0.27,0.01,0.03,0.09,0.01,0.01,0.12,0.06,0.09,0.25,0.0,0.3206,0.3206,0.0,0.00089,0.00089,0.0,0.00051,0.00051,0.0,0.22,0.14,0.97,0.34,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.92,-0.94,-0.04,1.09,0.05,7.25,-0.19,-5.81,-0.03,-0.72,0.06,2.68,96.09,77.06,25.64,26.91,727.86,75.92,48.01,10.0,6.93,30.43,283.71
2007-09-15T15:00:00,1.33,0.0,0.0,0.02,0.09,0.33,0.28,0.01,0.03,0.08,0.01,0.01,0.12,0.05,0.1,0.26,0.0,0.35228,0.35228,0.0,0.00098,0.00098,0.0,0.00056,0.00056,0.0,0.23,0.15,0.91,0.32,0.0,0.25,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.81,-0.88,-0.03,1.3,0.03,7.77,-0.44,-6.39,-0.03,-0.73,0.06,2.72,95.69,78.0,31.06,26.91,841.95,77.0,48.69,10.0,8.05,31.38,270.72
2007-09-15T16:00:00,1.71,0.0,0.0,0.26,0.07,0.33,0.29,0.01,0.03,0.09,0.01,0.01,0.11,0.1,0.11,0.27,0.0,0.45576,0.45576,0.0,0.00119,0.00119,0.0,0.00068,0.00068,0.0,0.22,0.15,1.15,0.41,0.0,2.77,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,-0.63,-0.01,1.45,0.01,7.02,-0.72,-6.24,-0.03,-0.86,0.06,2.96,93.1,78.0,37.71,26.91,981.96,77.0,48.69,10.0,9.17,26.31,252.65
2007-09-15T17:00:00,1.77,0.0,0.0,0.2,0.0,0.34,0.32,0.02,0.03,0.1,0.02,0.01,0.11,0.16,0.11,0.29,0.0,0.52837,0.52837,0.0,0.0012,0.0012,0.0,0.00068,0.00068,0.0,0.22,0.19,1.5,0.53,0.0,2.18,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-0.15,0.03,1.24,-0.01,5.41,-0.98,-4.35,-0.11,-2.49,0.04,3.47,88.43,78.0,58.03,26.91,1368.1,75.92,48.42,11.0,12.75,15.22,231.73
2007-09-15T18:00:00,1.59,0.0,0.0,0.0,0.0,0.34,0.39,0.03,0.03,0.1,0.03,0.01,0.1,0.13,0.13,0.3,0.0,0.55915,0.55915,0.0,0.00112,0.00112,0.0,0.00064,0.00064,0.0,0.22,0.33,1.76,0.62,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.39,0.06,1.08,-0.07,2.03,-1.17,-2.4,-0.4,-5.08,0.01,3.95,80.19,77.77,50.97,26.91,652.28,69.08,45.67,14.0,9.17,6.34,142.33
2007-09-15T19:00:00,1.85,0.0,0.0,0.0,0.0,0.5,0.52,0.03,0.03,0.1,0.04,0.01,0.1,0.07,0.17,0.28,0.0,0.65489,0.65489,0.0,0.00129,0.00129,0.0,0.00074,0.00074,0.0,0.22,0.43,1.77,0.62,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.89,0.08,0.87,-0.14,-2.01,-1.29,-0.31,-0.87,-5.92,-0.16,4.3,71.3,76.66,70.14,26.91,477.67,62.96,44.89,24.0,11.63,0.0,0.0
2007-09-15T20:00:00,1.98,0.0,0.0,0.0,0.0,0.52,0.63,0.04,0.03,0.1,0.03,0.01,0.11,0.04,0.2,0.26,0.0,0.65578,0.65578,0.0,0.00138,0.00138,0.0,0.00079,0.00079,0.0,0.22,0.35,1.61,0.57,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,1.02,0.1,0.3,-0.2,-2.3,-1.36,1.21,-1.11,-5.1,-0.3,4.69,65.08,75.95,77.31,26.91,354.62,60.08,44.23,29.0,12.75,0.0,0.0
2007-09-15T21:00:00,1.79,0.0,0.0,0.0,0.0,0.34,0.67,0.05,0.03,0.1,0.02,0.01,0.11,0.03,0.18,0.25,0.0,0.61984,0.61984,0.0,0.00125,0.00125,0.0,0.00072,0.00072,0.0,0.21,0.26,1.41,0.5,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.88,0.08,0.05,-0.23,-1.92,-1.31,1.74,-0.95,-4.58,-0.34,4.78,63.36,75.65,82.93,26.91,398.65,62.96,46.58,30.0,14.99,0.0,0.0
