Time,Electricity: Total,Natural Gas: Total,Fuel Oil: Total,Propane: Total,Wood Cord: Total,Wood Pellets: Total,Electricity: Heating,Electricity: Heating Fans/Pumps,Electricity: Cooling,Electricity: Cooling Fans/Pumps,Electricity: Hot Water,Electricity: Hot Water Recirc Pump,Electricity: Hot Water Solar Thermal Pump,Electricity: Lighting Interior,Electricity: Lighting Garage,Electricity: Lighting Exterior,Electricity: Mech Vent,Electricity: Whole House Fan,Electricity: Refrigerator,Electricity: Dehumidifier,Electricity: Dishwasher,Electricity: Clothes Washer,Electricity: Clothes Dryer,Electricity: Range/Oven,Electricity: Ceiling Fan,Electricity: Television,Electricity: Plug Loads,Electricity: PV,Natural Gas: Heating,Natural Gas: Hot Water,Natural Gas: Clothes Dryer,Natural Gas: Range/Oven,Fuel Oil: Heating,Fuel Oil: Hot Water,Fuel Oil: Clothes Dryer,Fuel Oil: Range/Oven,Propane: Heating,Propane: Hot Water,Propane: Clothes Dryer,Propane: Range/Oven,Wood Cord: Heating,Wood Cord: Hot Water,Wood Cord: Clothes Dryer,Wood Cord: Range/Oven,Wood Pellets: Heating,Wood Pellets: Hot Water,Wood Pellets: Clothes Dryer,Wood Pellets: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating,Load: Cooling,Component Load: Heating: Roofs,Component Load: Heating: Ceilings,Component Load: Heating: Walls,Component Load: Heating: Rim Joists,Component Load: Heating: Foundation Walls,Component Load: Heating: Doors,Component Load: Heating: Windows,Component Load: Heating: Skylights,Component Load: Heating: Floors,Component Load: Heating: Slabs,Component Load: Heating: Internal Mass,Component Load: Heating: Infiltration,Component Load: Heating: Natural Ventilation,Component Load: Heating: Mechanical Ventilation,Component Load: Heating: Whole House Fan,Component Load: Heating: Ducts,Component Load: Heating: Internal Gains,Component Load: Cooling: Roofs,Component Load: Cooling: Ceilings,Component Load: Cooling: Walls,Component Load: Cooling: Rim Joists,Component Load: Cooling: Foundation Walls,Component Load: Cooling: Doors,Component Load: Cooling: Windows,Component Load: Cooling: Skylights,Component Load: Cooling: Floors,Component Load: Cooling: Slabs,Component Load: Cooling: Internal Mass,Component Load: Cooling: Infiltration,Component Load: Cooling: Natural Ventilation,Component Load: Cooling: Mechanical Ventilation,Component Load: Cooling: Whole House Fan,Component Load: Cooling: Ducts,Component Load: Cooling: Internal Gains,Temperature: Attic - Vented,Temperature: Living Space,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Airflow: Whole House Fan,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007/05/10 01:00:00,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.0,0.0,0.08,0.0,0.0,0.0,0.02,0.01,0.0,0.07,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.26,0.03,0.27,-0.19,-1.54,0.0,0.0,-2.73,2.89,-0.91,-3.42,-0.33,0.0,0.0,2.44,61.05,74.62,68.37,26.91,174.1,0.0,60.98,43.71,25.0,12.75,0.0,0.0
2007/05/10 02:00:00,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.08,0.0,0.0,0.0,0.01,0.01,0.0,0.06,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.29,0.03,0.55,-0.21,-1.44,0.0,0.0,-2.94,3.98,-0.82,-2.1,-0.32,0.0,0.0,2.17,60.93,74.41,59.21,26.91,110.84,0.0,60.98,43.71,25.0,11.63,0.0,0.0
2007/05/10 03:00:00,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.01,0.0,0.0,0.06,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.01,0.63,-0.22,-1.62,0.0,0.0,-2.82,3.63,-0.81,-1.52,-0.37,0.0,0.0,2.13,58.98,74.26,59.96,26.91,85.51,0.0,59.0,42.87,27.0,8.05,0.0,0.0
2007/05/10 04:00:00,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.03,-0.0,0.73,-0.24,-1.76,0.0,0.0,-2.71,3.26,-0.91,-1.3,-0.41,0.0,0.0,2.1,57.01,73.87,68.38,26.91,72.42,0.0,57.02,42.22,30.0,6.93,0.0,0.0
2007/05/10 05:00:00,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.01,0.01,0.0,0.06,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.03,-0.01,0.86,-0.24,-1.73,0.0,0.0,-2.71,3.29,-1.02,-1.08,-0.4,0.0,0.0,1.99,56.91,73.48,69.63,26.91,48.5,0.0,57.02,42.22,30.0,10.29,0.0,0.0
2007/05/10 06:00:00,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.01,0.0,0.0,0.07,0.0,0.0,0.0,0.01,0.01,0.0,0.06,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-0.29,-0.02,0.94,-0.22,-0.03,0.0,0.0,-2.74,2.42,-0.91,-0.64,-0.35,0.0,0.0,2.35,58.84,73.54,48.84,26.91,48.96,0.0,59.0,43.91,31.0,11.63,10.14,32.33
2007/05/10 07:00:00,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.02,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.03,0.0,0.07,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.15,-0.91,-0.05,0.9,-0.15,4.82,0.0,0.0,-2.62,-0.54,-0.54,-0.54,-0.3,0.0,0.0,3.08,61.94,74.38,33.91,26.91,270.49,0.0,62.06,45.3,28.0,6.93,26.94,159.13
2007/05/10 08:00:00,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.32,0.0,0.03,0.0,0.0,0.08,0.0,0.0,0.0,0.06,0.05,0.0,0.08,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.22,-1.06,-0.08,0.73,-0.06,5.49,0.0,0.0,-2.28,-2.27,-0.15,-1.17,-0.12,0.0,0.0,3.34,69.81,74.88,31.14,26.91,0.0,0.0,69.98,48.86,22.0,6.93,54.84,130.6
2007/05/10 09:00:00,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.32,0.0,0.03,0.0,0.0,0.08,0.0,0.0,0.0,0.1,0.06,0.0,0.06,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.42,-1.12,-0.07,0.75,-0.01,7.49,0.0,0.0,-2.09,-3.3,-0.02,0.0,-0.01,0.0,0.0,1.86,75.29,75.59,27.76,26.91,0.0,0.0,75.02,49.85,16.0,8.05,47.55,226.02
2007/05/10 10:00:00,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.31,0.0,0.03,0.0,0.0,0.08,0.0,0.0,0.0,0.14,0.06,0.0,0.04,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.23,-0.89,-0.07,0.54,0.07,6.57,0.0,0.0,-1.99,-3.76,0.07,0.0,0.07,0.0,0.0,2.21,80.22,76.14,95.24,26.91,0.0,0.0,78.98,52.24,16.0,5.82,59.91,200.98
2007/05/10 11:00:00,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.03,0.0,0.0,0.08,0.0,0.0,0.0,0.16,0.05,0.0,0.04,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.04,-0.6,-0.04,0.38,0.12,5.55,0.0,0.0,-1.98,-3.75,0.51,0.0,0.15,0.0,0.0,2.37,83.48,76.68,140.15,26.91,0.0,0.0,82.94,50.72,8.0,18.34,50.4,259.94
2007/05/10 12:00:00,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.29,0.0,0.03,0.0,0.0,0.08,0.0,0.0,0.0,0.16,0.06,0.0,0.04,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.88,-0.33,-0.01,0.25,0.13,5.19,0.0,0.0,-1.97,-3.78,0.7,0.0,0.14,0.0,0.0,1.94,83.43,77.12,157.79,26.91,0.0,0.0,82.94,55.06,17.0,25.28,62.45,248.84
2007/05/10 13:00:00,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.23,0.0,0.0,0.28,0.0,0.02,0.0,0.0,0.09,0.0,0.0,0.0,0.15,0.07,0.0,0.04,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.73,-0.16,0.01,0.09,0.13,4.87,0.0,0.0,-2.05,-3.86,0.87,0.0,0.15,0.0,0.0,2.36,84.45,77.64,132.55,26.91,0.0,0.0,84.02,54.77,15.0,27.74,34.87,297.34
2007/05/10 14:00:00,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.27,0.0,0.02,0.0,0.0,0.09,0.0,0.0,0.0,0.14,0.06,0.0,0.05,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.73,-0.16,0.02,-0.07,0.12,5.48,0.0,0.0,-2.09,-4.4,0.69,0.0,0.14,0.0,0.0,2.41,84.54,78.0,140.01,26.91,0.0,0.0,84.02,54.77,15.0,24.16,37.72,285.3
2007/05/10 15:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.07,0.0,0.0,0.0,0.27,0.0,0.02,0.0,0.0,0.09,0.0,0.0,0.0,0.12,0.07,0.0,0.05,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.3,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,-0.19,0.04,-0.17,0.11,7.03,0.0,0.0,-2.18,-4.79,0.73,0.0,0.14,0.0,0.0,2.43,84.49,78.0,83.23,26.91,0.0,0.0,84.02,54.75,15.0,25.28,61.18,212.39
2007/05/10 16:00:00,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.1,0.32,0.0,0.0,0.27,0.0,0.02,0.0,0.0,0.08,0.0,0.0,0.0,0.12,0.05,0.0,0.05,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.22,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.08,0.06,-0.14,0.12,6.45,0.0,0.0,-2.34,-3.36,0.57,0.0,0.18,0.0,0.0,2.44,86.47,78.0,80.13,26.91,0.0,0.0,86.0,53.35,10.0,16.11,45.01,152.48
2007/05/10 17:00:00,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.11,0.0,0.0,0.0,0.28,0.0,0.03,0.0,0.0,0.09,0.0,0.0,0.0,0.11,0.11,0.0,0.07,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,0.1,0.08,-0.14,0.09,7.65,0.0,0.0,-2.48,-3.16,0.34,0.0,0.11,0.0,0.0,2.87,83.51,78.0,122.48,26.91,0.0,0.0,82.94,50.71,8.0,16.11,31.7,200.66
2007/05/10 18:00:00,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.07,0.32,0.0,0.0,0.29,0.0,0.03,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.18,0.0,0.09,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.24,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.42,0.09,-0.16,0.08,5.56,0.0,0.0,-2.61,-1.74,0.22,0.0,0.05,0.0,0.0,3.59,80.42,78.0,57.03,26.91,1348.79,0.0,80.06,54.16,19.0,23.04,28.85,113.49
2007/05/10 19:00:00,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.33,0.0,0.03,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.14,0.0,0.11,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.0,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.73,0.1,-0.16,0.06,2.23,0.0,0.0,-2.71,-0.16,-0.05,-1.16,-0.02,0.0,0.0,4.17,77.48,78.0,181.32,26.91,3282.38,0.0,77.0,54.22,24.0,12.75,8.88,40.26
2007/05/10 20:00:00,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.41,0.0,0.04,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.07,0.0,0.11,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.89,0.1,-0.12,-0.02,-0.41,0.0,0.0,-2.77,0.96,-0.51,-9.32,-0.08,0.0,0.0,4.16,73.19,76.28,140.16,26.91,1407.05,0.0,73.04,60.08,50.0,31.09,0.0,0.0
2007/05/10 21:00:00,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.04,0.0,0.12,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,1.16,0.14,0.3,-0.08,-0.67,0.0,0.0,-3.4,3.96,-0.73,-7.29,-0.14,0.0,0.0,4.79,70.1,75.85,141.09,26.91,984.47,0.0,69.98,58.41,53.0,25.28,0.0,0.0
2007/05/10 22:00:00,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.06,0.0,0.0,0.09,0.0,0.0,0.0,0.11,0.03,0.0,0.12,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.97,0.12,0.36,-0.13,-0.91,0.0,0.0,-3.4,3.87,-0.95,-6.64,-0.18,0.0,0.0,5.12,68.06,75.6,133.3,26.91,887.99,0.0,68.0,57.83,57.0,25.28,0.0,0.0
2007/05/10 23:00:00,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.46,0.0,0.04,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.02,0.0,0.1,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.79,0.11,0.53,-0.14,-0.85,0.0,0.0,-3.26,3.77,-0.86,-5.76,-0.17,0.0,0.0,4.13,67.99,75.3,126.35,26.91,683.36,0.0,68.0,58.88,61.0,24.16,0.0,0.0
2007/05/11 00:00:00,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.02,0.0,0.0,0.08,0.0,0.0,0.0,0.05,0.01,0.0,0.08,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.67,0.09,0.73,-0.14,-0.9,0.0,0.0,-3.14,3.87,-0.9,-4.89,-0.19,0.0,0.0,3.06,66.91,74.95,112.29,26.91,496.98,0.0,66.92,57.43,59.0,23.04,0.0,0.0
2007/05/11 01:00:00,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.0,0.0,0.08,0.0,0.0,0.0,0.02,0.01,0.0,0.07,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.55,0.07,0.91,-0.15,-0.94,0.0,0.0,-3.06,3.89,-0.87,-3.86,-0.21,0.0,0.0,2.42,66.0,74.73,106.86,26.91,352.79,0.0,66.02,57.15,61.0,20.8,0.0,0.0
2007/05/11 02:00:00,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.08,0.0,0.0,0.0,0.01,0.01,0.0,0.06,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.42,0.05,1.02,-0.16,-1.11,0.0,0.0,-2.97,3.61,-0.99,-3.28,-0.25,0.0,0.0,2.22,64.04,74.41,65.06,26.91,176.14,0.0,64.04,55.92,63.0,19.69,0.0,0.0
2007/05/11 03:00:00,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.01,0.0,0.0,0.06,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.32,0.04,1.14,-0.17,-1.21,0.0,0.0,-2.93,3.5,-0.68,-1.83,-0.28,0.0,0.0,2.13,62.95,74.54,78.17,26.91,188.79,0.0,62.96,54.97,63.0,11.63,0.0,0.0
2007/05/11 04:00:00,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.02,1.15,-0.19,-1.37,0.0,0.0,-2.73,2.73,-0.92,-2.23,-0.32,0.0,0.0,2.1,60.99,74.05,58.55,26.91,0.0,0.0,60.98,54.8,70.0,13.87,0.0,0.0
2007/05/11 05:00:00,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.01,0.01,0.0,0.06,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.12,0.01,1.29,-0.2,-1.47,0.0,0.0,-2.81,3.06,-0.82,0.0,-0.37,0.0,0.0,2.04,59.05,74.36,69.34,26.91,140.78,0.0,59.0,53.43,72.0,8.05,0.0,0.0
2007/05/11 06:00:00,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.11,0.0,0.01,0.0,0.0,0.07,0.0,0.0,0.38,0.01,0.01,0.0,0.06,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,-0.35,-0.02,1.18,-0.19,0.83,0.0,0.0,-2.61,0.79,-0.87,-1.78,-0.34,0.0,0.0,2.7,60.02,74.01,62.83,26.91,141.5,0.0,60.08,52.22,62.0,11.63,13.31,52.62
