Hour,Electricity Use [kWh],Natural Gas Use [kBtu],Fuel Oil Use [kBtu],Propane Use [kBtu],Living Temperature [F],Unvented Attic Temperature [F],Vented Crawlspace Temperature [F]
7027,2.48,0.0,0.0,0.0,70.71,65.36,60.87
7028,1.57,0.0,0.0,0.0,70.46,59.19,60.08
7029,2.34,0.0,0.0,0.0,70.56,55.45,60.49
7030,5.9,0.0,0.0,0.0,70.13,52.4,59.21
7031,1.08,0.0,0.0,0.0,69.7,50.83,59.92
7032,0.67,0.0,0.0,0.0,69.63,50.44,59.85
7033,0.82,0.0,0.0,0.0,69.5,49.9,59.45
7034,0.45,0.0,0.0,0.0,69.18,49.52,59.43
7035,0.48,0.0,0.0,0.0,68.86,47.94,57.94
7036,1.21,0.0,0.0,0.0,68.17,44.9,56.53
7037,3.04,1.74,0.0,0.0,68.0,42.04,56.07
7038,0.74,1.78,0.0,0.0,68.0,40.26,56.0
7039,2.01,2.01,0.0,0.0,68.0,39.4,55.75
7040,0.83,0.0,0.0,0.0,68.33,42.12,56.75
7041,0.74,0.0,0.0,0.0,69.46,49.28,58.33
7042,1.52,0.0,0.0,0.0,70.43,60.31,60.46
7043,1.02,0.0,0.0,0.0,71.12,73.23,62.96
7044,0.75,0.0,0.0,0.0,72.56,83.58,64.75
7045,1.11,0.0,0.0,0.0,73.72,89.44,65.88
7046,0.73,0.0,0.0,0.0,74.06,92.7,66.77
7047,0.73,0.0,0.0,0.0,74.43,94.52,67.39
7048,0.74,0.0,0.0,0.0,72.51,91.38,67.34
7049,2.15,0.0,0.0,0.0,71.57,84.24,66.5
7050,1.82,0.0,0.0,0.0,71.89,76.11,64.9
7051,1.17,0.0,0.0,0.0,71.48,69.29,63.12
7052,1.19,0.0,0.0,0.0,71.11,64.95,62.97
7053,1.22,0.0,0.0,0.0,70.82,62.21,62.7
7054,1.49,0.0,0.0,0.0,70.73,59.87,61.74
7055,0.91,0.0,0.0,0.0,71.59,57.41,61.04
7056,1.0,0.0,0.0,0.0,71.5,54.82,60.36
7057,0.55,0.0,0.0,0.0,71.0,52.6,59.84
7058,0.5,0.0,0.0,0.0,70.55,50.51,58.99
7059,0.48,0.0,0.0,0.0,70.16,48.43,58.43
7060,0.46,0.0,0.0,0.0,69.67,46.32,57.72
7061,0.76,0.0,0.0,0.0,69.3,44.79,57.52
7062,0.52,0.0,0.0,0.0,68.8,43.24,56.69
7063,0.7,0.0,0.0,0.0,68.62,42.51,56.87
7064,0.83,0.0,0.0,0.0,68.42,43.53,56.71
7065,2.47,0.0,0.0,0.0,68.05,44.6,56.14
7066,0.77,1.58,0.0,0.0,68.0,44.91,55.72
7067,0.79,1.94,0.0,0.0,68.0,45.19,55.7
7068,1.13,2.65,0.0,0.0,68.0,45.48,55.34
7069,1.13,3.04,0.0,0.0,68.0,45.67,55.15
7070,0.79,3.45,0.0,0.0,68.0,45.64,54.98
7071,0.81,3.74,0.0,0.0,68.0,45.36,54.81
7072,1.23,4.34,0.0,0.0,68.0,44.58,54.43
7073,1.25,4.85,0.0,0.0,68.0,43.42,54.2
7074,1.5,4.84,0.0,0.0,68.0,42.3,54.0
7075,2.94,5.44,0.0,0.0,68.0,41.32,53.64
7076,1.56,5.3,0.0,0.0,68.0,40.53,53.43
7077,1.3,5.45,0.0,0.0,68.0,39.96,53.23
7078,1.24,5.73,0.0,0.0,68.0,39.53,53.05
7079,1.32,6.31,0.0,0.0,68.0,39.19,52.89
7080,0.77,6.93,0.0,0.0,68.0,38.86,52.74
7081,0.6,7.37,0.0,0.0,68.0,38.69,52.75
7082,0.55,7.94,0.0,0.0,68.0,38.54,52.49
7083,0.53,8.09,0.0,0.0,68.0,38.34,52.51
7084,0.51,8.34,0.0,0.0,68.0,37.93,52.43
7085,0.5,8.57,0.0,0.0,68.0,37.4,52.33
7086,0.71,8.63,0.0,0.0,68.0,37.23,52.24
7087,0.92,8.27,0.0,0.0,68.0,37.48,52.34
7088,0.88,7.96,0.0,0.0,68.0,38.6,52.32
7089,0.83,7.62,0.0,0.0,68.0,40.74,52.68
7090,1.48,5.37,0.0,0.0,68.0,45.91,53.48
7091,1.14,3.84,0.0,0.0,68.0,52.82,54.19
7092,0.76,2.64,0.0,0.0,68.0,58.97,54.89
7093,0.73,1.27,0.0,0.0,68.0,63.36,55.84
7094,0.72,0.0,0.0,0.0,68.13,67.25,56.78
7095,0.73,0.0,0.0,0.0,68.24,68.26,57.17
7096,1.06,0.0,0.0,0.0,68.12,66.08,57.79
7097,0.91,1.37,0.0,0.0,68.0,61.8,55.75
7098,1.46,1.91,0.0,0.0,68.0,56.47,55.28
7099,1.23,1.63,0.0,0.0,68.0,52.71,55.18
7100,1.25,1.76,0.0,0.0,68.0,50.2,55.04
7101,1.28,1.63,0.0,0.0,68.0,48.64,55.29
7102,1.22,1.87,0.0,0.0,68.0,47.95,55.25
7103,0.98,2.4,0.0,0.0,68.0,47.47,55.17
7104,2.01,3.42,0.0,0.0,68.0,46.9,54.9
7105,0.58,3.63,0.0,0.0,68.0,46.54,55.01
7106,0.52,4.05,0.0,0.0,68.0,46.48,54.97
7107,0.5,4.33,0.0,0.0,68.0,46.43,54.91
7108,0.81,4.67,0.0,0.0,68.0,46.24,54.86
7109,0.48,5.22,0.0,0.0,68.0,45.65,54.42
7110,0.55,6.09,0.0,0.0,68.0,44.66,53.56
7111,0.73,5.96,0.0,0.0,68.0,43.92,53.51
7112,0.86,5.59,0.0,0.0,68.0,44.0,53.61
7113,0.81,3.67,0.0,0.0,68.0,47.38,53.88
7114,3.73,4.6,0.0,0.0,68.0,50.57,54.18
7115,3.02,0.59,0.0,0.0,68.0,57.73,55.7
7116,0.75,0.0,0.0,0.0,68.64,68.35,56.82
7117,1.04,0.0,0.0,0.0,69.5,77.49,58.17
7118,0.72,0.0,0.0,0.0,70.03,82.75,59.98
7119,0.73,0.0,0.0,0.0,70.58,84.99,60.52
7120,0.74,0.0,0.0,0.0,70.34,82.52,60.89
7121,0.85,0.0,0.0,0.0,70.17,76.65,60.12
7122,1.08,0.0,0.0,0.0,70.49,69.49,58.41
7123,1.5,0.0,0.0,0.0,70.51,63.3,58.01
7124,3.66,0.0,0.0,0.0,70.58,58.77,57.57
7125,1.55,0.0,0.0,0.0,70.19,54.93,56.9
7126,1.21,0.0,0.0,0.0,69.91,51.78,56.43
7127,0.96,0.0,0.0,0.0,69.09,48.33,54.63
7128,1.05,0.0,0.0,0.0,68.62,45.18,54.42
7129,0.55,0.0,0.0,0.0,68.15,42.6,53.98
7130,0.51,1.53,0.0,0.0,68.0,40.65,53.43
7131,0.49,1.84,0.0,0.0,68.0,39.91,53.97
7132,0.79,2.93,0.0,0.0,68.0,39.51,53.47
7133,0.47,3.69,0.0,0.0,68.0,39.17,53.22
7134,0.54,3.93,0.0,0.0,68.0,39.11,53.22
7135,0.72,3.75,0.0,0.0,68.0,39.52,53.27
7136,1.17,1.13,0.0,0.0,68.0,42.56,54.11
7137,3.28,0.0,0.0,0.0,68.34,49.12,55.45
7138,1.22,0.0,0.0,0.0,69.48,60.34,56.83
7139,0.73,0.0,0.0,0.0,69.98,72.93,58.09
7140,2.03,0.0,0.0,0.0,70.17,81.09,60.26
7141,0.73,0.0,0.0,0.0,70.73,86.65,60.53
7142,0.72,0.0,0.0,0.0,71.28,91.15,61.29
7143,1.06,0.0,0.0,0.0,71.61,91.74,62.09
7144,0.74,0.0,0.0,0.0,71.88,89.25,61.96
7145,0.85,0.0,0.0,0.0,71.12,82.8,61.18
7146,1.4,0.0,0.0,0.0,70.64,73.81,59.64
7147,1.17,0.0,0.0,0.0,70.42,65.94,58.53
7148,1.91,0.0,0.0,0.0,70.34,60.61,58.23
7149,1.22,0.0,0.0,0.0,70.18,56.64,57.93
7150,1.21,0.0,0.0,0.0,69.69,52.93,56.45
7151,1.3,0.0,0.0,0.0,69.25,48.84,55.32
7152,0.72,0.0,0.0,0.0,69.15,45.91,55.5
7153,0.55,0.0,0.0,0.0,68.47,43.35,53.92
7154,0.5,0.0,0.0,0.0,68.1,41.44,54.13
7155,0.8,0.77,0.0,0.0,68.0,40.55,54.25
7156,0.48,2.27,0.0,0.0,68.0,39.73,53.61
7157,0.47,3.18,0.0,0.0,68.0,38.92,53.31
7158,1.59,3.8,0.0,0.0,68.0,38.18,52.9
7159,2.98,4.29,0.0,0.0,68.0,37.83,52.69
7160,0.88,0.68,0.0,0.0,68.0,40.83,53.81
7161,0.74,0.0,0.0,0.0,68.85,47.48,55.12
7162,0.71,0.0,0.0,0.0,69.76,57.26,56.17
7163,5.37,0.0,0.0,0.0,69.55,68.41,57.39
7164,2.86,0.0,0.0,0.0,70.4,77.79,58.92
7165,1.08,0.0,0.0,0.0,70.86,84.43,60.48
7166,1.05,0.0,0.0,0.0,71.22,88.91,61.11
7167,0.73,0.0,0.0,0.0,71.77,90.07,62.14
7168,0.74,0.0,0.0,0.0,71.94,87.15,62.54
7169,0.85,0.0,0.0,0.0,71.21,80.5,61.15
7170,1.47,0.0,0.0,0.0,70.53,71.81,58.57
7171,1.54,0.0,0.0,0.0,70.63,64.39,58.27
7172,1.69,0.0,0.0,0.0,70.15,58.49,57.15
7173,1.64,0.0,0.0,0.0,69.74,53.54,56.14
7174,1.72,0.0,0.0,0.0,69.74,50.3,56.44
7175,1.29,0.0,0.0,0.0,69.23,48.11,55.83
7176,0.72,0.0,0.0,0.0,68.96,45.86,54.96
7177,0.55,0.0,0.0,0.0,68.59,43.41,54.27
7178,1.22,0.0,0.0,0.0,68.22,41.79,54.45
7179,0.48,1.08,0.0,0.0,68.0,40.22,53.67
7180,0.48,2.8,0.0,0.0,68.0,38.4,52.99
7181,0.46,2.66,0.0,0.0,68.0,37.84,53.68
7182,4.58,4.6,0.0,0.0,68.0,37.51,53.04
7183,0.86,3.98,0.0,0.0,68.0,37.06,52.81
7184,0.84,1.49,0.0,0.0,68.0,39.72,53.92
7185,0.79,0.0,0.0,0.0,68.22,47.28,54.84
7186,1.39,0.0,0.0,0.0,68.78,56.98,55.75
7187,0.75,0.0,0.0,0.0,69.49,66.88,56.9
7188,1.35,0.0,0.0,0.0,69.96,74.19,58.45
7189,2.73,0.0,0.0,0.0,70.53,80.06,60.18
7190,1.08,0.0,0.0,0.0,70.39,83.37,60.77
7191,0.73,0.0,0.0,0.0,70.4,81.33,60.88
7192,1.06,0.0,0.0,0.0,69.85,75.36,60.37
7193,0.85,0.0,0.0,0.0,70.59,69.26,59.33
7194,1.43,0.0,0.0,0.0,70.5,63.74,57.78
7195,2.49,0.0,0.0,0.0,70.2,58.71,57.4
7196,1.57,0.0,0.0,0.0,69.94,54.46,56.58
7197,2.39,0.0,0.0,0.0,69.99,51.37,56.64
7198,6.02,0.0,0.0,0.0,69.46,48.65,55.46
7199,1.21,0.0,0.0,0.0,69.03,46.6,55.15
7200,0.72,0.0,0.0,0.0,68.65,44.98,54.92
7201,0.87,0.0,0.0,0.0,68.4,44.31,55.38
7202,0.5,0.0,0.0,0.0,68.16,44.55,55.67
7203,0.48,0.45,0.0,0.0,68.0,44.94,55.6
7204,1.22,1.47,0.0,0.0,68.0,44.93,55.35
7205,3.13,2.63,0.0,0.0,68.0,44.36,55.07
7206,0.76,2.48,0.0,0.0,68.0,44.09,54.95
7207,2.03,2.67,0.0,0.0,68.0,44.51,55.22
7208,0.79,2.37,0.0,0.0,68.0,45.79,55.44
7209,0.8,3.12,0.0,0.0,68.0,47.25,54.89
7210,1.73,2.29,0.0,0.0,68.0,50.39,55.72
7211,0.87,1.23,0.0,0.0,68.0,55.47,56.41
7212,0.75,0.69,0.0,0.0,68.0,58.89,57.85
7213,1.11,0.15,0.0,0.0,68.0,61.37,58.23
7214,0.73,0.46,0.0,0.0,68.0,62.35,57.13
7215,0.73,0.0,0.0,0.0,68.19,62.8,57.64
7216,0.74,0.0,0.0,0.0,68.75,63.46,58.17
7217,2.16,0.0,0.0,0.0,68.83,62.65,57.84
7218,1.82,0.0,0.0,0.0,68.4,59.42,56.83
7219,1.22,0.0,0.0,0.0,68.2,55.61,56.46
7220,1.24,0.0,0.0,0.0,68.14,52.77,56.31
7221,1.58,0.0,0.0,0.0,68.0,50.57,55.99
7222,1.4,0.67,0.0,0.0,68.0,48.95,55.62
7223,1.11,1.46,0.0,0.0,68.0,47.73,55.08
7224,0.74,1.99,0.0,0.0,68.0,46.92,55.08
7225,0.57,2.44,0.0,0.0,68.0,46.67,55.11
7226,0.83,2.96,0.0,0.0,68.0,46.66,54.99
7227,0.5,3.36,0.0,0.0,68.0,46.55,54.88
7228,0.48,3.75,0.0,0.0,68.0,46.37,54.78
7229,0.47,4.13,0.0,0.0,68.0,46.14,54.69
7230,0.54,4.32,0.0,0.0,68.0,45.61,54.61
7231,0.72,4.67,0.0,0.0,68.0,44.94,54.15
7232,1.18,3.94,0.0,0.0,68.0,45.68,54.27
7233,2.5,3.66,0.0,0.0,68.0,47.75,54.46
7234,0.77,2.91,0.0,0.0,68.0,51.02,54.93
7235,0.73,0.0,0.0,0.0,68.18,58.0,56.21
7236,0.75,0.0,0.0,0.0,69.23,68.28,58.18
7237,1.06,0.0,0.0,0.0,70.12,75.19,60.43
7238,0.72,0.0,0.0,0.0,70.22,78.26,61.08
7239,1.06,0.0,0.0,0.0,71.08,80.03,61.55
7240,1.15,0.0,0.0,0.0,71.14,79.07,62.11
7241,0.85,0.0,0.0,0.0,70.77,74.83,61.32
7242,1.42,0.0,0.0,0.0,70.27,68.56,59.56
7243,3.29,0.0,0.0,0.0,69.52,61.47,56.66
7244,1.27,0.0,0.0,0.0,70.14,55.94,58.26
7245,1.27,0.0,0.0,0.0,68.93,51.52,55.48
7246,1.21,0.0,0.0,0.0,69.22,48.07,55.49
7247,1.28,0.0,0.0,0.0,69.11,45.68,55.26
7248,0.72,0.0,0.0,0.0,68.6,43.97,54.76
7249,0.55,0.0,0.0,0.0,68.01,42.3,54.06
7250,0.5,1.16,0.0,0.0,68.0,40.99,54.12
7251,0.49,2.39,0.0,0.0,68.0,39.96,53.49
7252,0.48,3.2,0.0,0.0,68.0,39.1,53.18
7253,0.48,4.95,0.0,0.0,68.0,37.71,52.05
7254,0.86,4.95,0.0,0.0,68.0,36.85,52.34
7255,0.73,5.53,0.0,0.0,68.0,36.4,51.97
7256,0.86,4.44,0.0,0.0,68.0,37.57,52.34
7257,0.79,0.73,0.0,0.0,68.0,42.14,53.29
7258,1.45,0.0,0.0,0.0,68.68,51.0,54.37
7259,1.06,0.0,0.0,0.0,69.35,61.82,55.46
7260,0.75,0.0,0.0,0.0,69.91,73.01,56.52
7261,0.73,0.0,0.0,0.0,69.88,78.73,57.35
7262,0.72,0.0,0.0,0.0,70.67,81.5,59.19
7263,0.73,0.0,0.0,0.0,71.26,82.54,60.2
7264,1.06,0.0,0.0,0.0,71.09,79.93,60.39
7265,0.85,0.0,0.0,0.0,70.46,74.42,59.04
7266,1.4,0.0,0.0,0.0,70.31,67.6,57.72
7267,1.22,0.0,0.0,0.0,70.03,61.55,57.12
7268,1.24,0.0,0.0,0.0,70.0,57.1,56.85
7269,1.27,0.0,0.0,0.0,70.24,53.58,56.01
7270,1.21,0.0,0.0,0.0,69.9,50.38,55.11
7271,0.96,0.0,0.0,0.0,69.47,47.68,54.8
7272,2.0,0.0,0.0,0.0,68.98,45.47,54.54
7273,0.55,0.0,0.0,0.0,68.41,43.14,53.71
7274,0.5,0.22,0.0,0.0,68.0,41.03,53.38
7275,0.49,2.43,0.0,0.0,68.0,39.15,52.57
7276,0.8,3.36,0.0,0.0,68.0,37.57,52.2
7277,0.48,4.43,0.0,0.0,68.0,36.26,51.69
7278,0.55,4.78,0.0,0.0,68.0,35.53,51.57
7279,0.72,4.76,0.0,0.0,68.0,35.94,51.87
7280,0.85,2.83,0.0,0.0,68.0,39.03,51.95
7281,0.8,2.95,0.0,0.0,68.0,43.51,52.16
7282,3.81,4.21,0.0,0.0,68.0,47.09,52.19
7283,3.19,4.57,0.0,0.0,68.0,48.44,52.15
7284,0.82,4.24,0.0,0.0,68.0,48.63,52.45
7285,0.8,4.41,0.0,0.0,68.0,49.14,52.48
7286,1.12,4.6,0.0,0.0,68.0,49.8,52.34
7287,0.81,4.65,0.0,0.0,68.0,49.61,52.47
7288,0.82,4.73,0.0,0.0,68.0,48.6,52.65
7289,0.94,5.05,0.0,0.0,68.0,47.12,52.41
7290,1.16,5.04,0.0,0.0,68.0,45.37,52.14
7291,1.58,5.0,0.0,0.0,68.0,44.07,52.03
7292,3.8,5.43,0.0,0.0,68.0,42.88,51.34
7293,1.56,6.34,0.0,0.0,68.0,41.38,50.77
7294,1.25,7.24,0.0,0.0,68.0,39.57,50.02
7295,1.02,8.53,0.0,0.0,68.0,37.51,49.24
7296,1.11,9.97,0.0,0.0,68.0,35.28,48.41
7297,0.62,11.84,0.0,0.0,68.0,32.95,47.51
7298,0.58,13.33,0.0,0.0,68.0,30.53,46.6
7299,0.57,14.68,0.0,0.0,68.0,27.99,45.66
7300,0.88,16.06,0.0,0.0,68.0,25.35,44.67
7301,0.55,16.69,0.0,0.0,68.0,23.03,44.14
7302,0.62,17.0,0.0,0.0,68.0,21.22,43.7
7303,0.81,17.19,0.0,0.0,68.0,19.91,43.27
7304,1.26,15.45,0.0,0.0,68.0,20.39,43.14
7305,3.53,16.57,0.0,0.0,68.0,21.47,43.17
7306,1.39,16.46,0.0,0.0,68.0,22.39,43.15
7307,0.88,14.92,0.0,0.0,68.0,24.51,43.38
7308,2.19,14.3,0.0,0.0,68.0,27.04,43.85
7309,0.88,15.37,0.0,0.0,68.0,28.2,43.31
7310,0.88,15.72,0.0,0.0,68.0,28.28,42.86
7311,1.23,16.34,0.0,0.0,68.0,27.55,42.49
7312,0.93,16.51,0.0,0.0,68.0,26.54,42.28
7313,1.4,16.99,0.0,0.0,68.0,25.04,41.88
7314,1.35,16.56,0.0,0.0,68.0,23.22,41.64
7315,1.43,16.29,0.0,0.0,68.0,21.71,41.42
7316,2.1,16.13,0.0,0.0,68.0,20.4,41.36
7317,1.3,16.21,0.0,0.0,68.0,19.21,41.19
7318,1.2,16.42,0.0,0.0,68.0,18.27,41.03
7319,1.4,16.94,0.0,0.0,68.0,17.54,40.86
7320,0.83,17.08,0.0,0.0,68.0,17.05,40.9
7321,0.98,17.74,0.0,0.0,68.0,17.13,40.78
7322,0.61,17.94,0.0,0.0,68.0,17.19,40.66
7323,0.59,18.28,0.0,0.0,68.0,17.34,40.54
7324,0.57,18.36,0.0,0.0,68.0,17.3,40.43
7325,0.56,18.56,0.0,0.0,68.0,16.98,40.3
7326,1.68,18.45,0.0,0.0,68.0,17.06,40.2
7327,3.21,18.79,0.0,0.0,68.0,17.09,40.09
7328,0.95,17.7,0.0,0.0,68.0,17.46,40.16
7329,0.9,16.83,0.0,0.0,68.0,19.89,40.36
7330,0.87,16.04,0.0,0.0,68.0,23.91,40.61
7331,5.58,17.32,0.0,0.0,68.0,27.45,40.67
7332,3.19,16.06,0.0,0.0,68.0,29.42,40.72
7333,1.24,15.45,0.0,0.0,68.0,30.95,40.78
7334,1.2,13.79,0.0,0.0,68.0,34.26,41.06
7335,0.88,12.32,0.0,0.0,68.0,37.16,41.51
7336,0.89,11.52,0.0,0.0,68.0,37.87,41.64
7337,1.06,12.12,0.0,0.0,68.0,35.18,41.31
7338,1.68,12.93,0.0,0.0,68.0,32.18,41.19
7339,1.73,12.39,0.0,0.0,68.0,29.68,41.3
7340,1.81,12.65,0.0,0.0,68.0,28.08,41.23
7341,1.66,12.99,0.0,0.0,68.0,27.13,41.15
7342,2.05,13.03,0.0,0.0,68.0,26.14,41.09
7343,1.05,14.63,0.0,0.0,68.0,25.08,40.47
7344,0.82,15.61,0.0,0.0,68.0,24.1,40.12
7345,0.65,15.61,0.0,0.0,68.0,23.51,40.32
7346,1.32,16.0,0.0,0.0,68.0,22.89,40.24
7347,0.58,16.57,0.0,0.0,68.0,22.32,39.95
7348,0.56,16.58,0.0,0.0,68.0,21.95,40.01
7349,0.55,16.94,0.0,0.0,68.0,22.03,39.92
7350,4.74,19.58,0.0,0.0,68.0,21.6,39.09
7351,1.05,19.31,0.0,0.0,68.0,20.43,38.51
7352,0.95,18.13,0.0,0.0,68.0,19.92,38.62
7353,0.9,17.82,0.0,0.0,68.0,20.47,38.83
7354,1.58,16.4,0.0,0.0,68.0,22.15,39.64
7355,0.88,14.91,0.0,0.0,68.0,24.76,40.34
7356,1.49,13.36,0.0,0.0,68.0,28.04,40.94
7357,2.87,10.2,0.0,0.0,68.0,33.5,41.72
7358,1.2,9.53,0.0,0.0,68.0,38.8,42.32
7359,0.85,8.47,0.0,0.0,68.0,41.95,42.81
7360,1.2,7.64,0.0,0.0,68.0,42.93,42.75
7361,1.04,9.91,0.0,0.0,68.0,39.93,41.33
7362,2.02,11.61,0.0,0.0,68.0,35.54,40.95
7363,2.54,12.03,0.0,0.0,68.0,31.83,40.94
7364,1.59,13.12,0.0,0.0,68.0,28.85,40.22
7365,2.29,13.69,0.0,0.0,68.0,26.04,39.62
7366,6.16,15.22,0.0,0.0,68.0,23.57,39.0
7367,1.38,15.64,0.0,0.0,68.0,21.67,38.84
7368,0.82,16.28,0.0,0.0,68.0,20.21,38.62
7369,0.97,16.13,0.0,0.0,68.0,19.52,38.92
7370,0.6,16.52,0.0,0.0,68.0,19.29,38.83
7371,0.58,16.37,0.0,0.0,68.0,19.45,39.06
7372,1.32,16.36,0.0,0.0,68.0,20.18,39.37
7373,3.3,17.91,0.0,0.0,68.0,20.56,38.87
7374,0.87,18.26,0.0,0.0,68.0,19.99,38.26
7375,2.14,17.99,0.0,0.0,68.0,19.7,38.42
7376,0.94,16.6,0.0,0.0,68.0,20.73,38.58
7377,0.89,15.53,0.0,0.0,68.0,23.1,38.96
7378,2.06,15.46,0.0,0.0,68.0,25.42,39.39
7379,0.88,13.98,0.0,0.0,68.0,28.12,39.92
7380,0.89,12.62,0.0,0.0,68.0,31.43,40.7
7381,1.23,9.05,0.0,0.0,68.0,37.21,41.9
7382,0.83,6.52,0.0,0.0,68.0,44.19,42.5
7383,0.83,4.94,0.0,0.0,68.0,48.94,42.65
7384,0.86,5.69,0.0,0.0,68.0,48.64,42.49
7385,2.36,8.09,0.0,0.0,68.0,44.82,42.53
7386,2.05,8.46,0.0,0.0,68.0,40.79,42.55
7387,1.52,8.75,0.0,0.0,68.0,37.38,42.17
7388,1.52,9.94,0.0,0.0,68.0,34.33,41.51
7389,1.26,10.33,0.0,0.0,68.0,31.66,41.37
7390,1.51,11.03,0.0,0.0,68.0,29.95,41.23
7391,1.02,11.1,0.0,0.0,68.0,29.04,41.45
7392,0.8,12.28,0.0,0.0,68.0,27.83,41.04
7393,0.95,12.75,0.0,0.0,68.0,27.01,41.1
7394,0.58,13.26,0.0,0.0,68.0,26.75,41.03
7395,0.56,13.61,0.0,0.0,68.0,26.38,40.95
7396,0.55,13.9,0.0,0.0,68.0,26.33,40.88
7397,0.55,16.05,0.0,0.0,68.0,25.26,39.54
7398,0.61,15.53,0.0,0.0,68.0,23.99,39.81
7399,0.79,14.83,0.0,0.0,68.0,23.45,40.07
7400,1.22,10.08,0.0,0.0,68.0,26.09,41.09
7401,2.55,8.9,0.0,0.0,68.0,30.86,41.92
7402,0.82,7.76,0.0,0.0,68.0,36.55,42.87
7403,0.82,5.25,0.0,0.0,68.0,43.65,44.24
7404,0.82,2.61,0.0,0.0,68.0,50.89,45.55
7405,1.13,0.51,0.0,0.0,68.0,58.29,46.66
7406,0.78,0.0,0.0,0.0,68.58,63.95,48.31
7407,1.08,0.0,0.0,0.0,69.54,67.18,49.22
7408,1.24,0.0,0.0,0.0,69.97,67.01,49.62
7409,0.98,0.0,0.0,0.0,69.17,62.82,48.36
7410,1.59,0.0,0.0,0.0,68.05,56.27,46.48
7411,3.61,2.94,0.0,0.0,68.0,49.67,45.39
7412,1.29,2.59,0.0,0.0,68.0,44.5,45.45
7413,1.22,3.23,0.0,0.0,68.0,41.3,45.45
7414,1.45,3.8,0.0,0.0,68.0,39.55,45.46
7415,0.98,4.79,0.0,0.0,68.0,38.42,45.19
7416,0.76,5.37,0.0,0.0,68.0,37.82,45.44
7417,0.59,6.58,0.0,0.0,68.0,37.35,45.18
7418,0.54,7.56,0.0,0.0,68.0,36.68,44.89
7419,0.53,8.07,0.0,0.0,68.0,36.17,44.95
7420,0.51,8.66,0.0,0.0,68.0,35.79,44.88
7421,0.82,8.87,0.0,0.0,68.0,35.91,45.18
7422,0.58,9.51,0.0,0.0,68.0,35.75,44.79
7423,0.76,9.82,0.0,0.0,68.0,35.09,44.52
7424,0.96,5.43,0.0,0.0,68.0,37.23,45.11
7425,1.03,1.42,0.0,0.0,68.0,42.8,46.2
7426,1.12,0.0,0.0,0.0,68.48,50.72,47.82
7427,1.07,0.0,0.0,0.0,69.3,59.85,50.56
7428,0.76,0.0,0.0,0.0,70.24,67.66,52.01
7429,1.02,0.0,0.0,0.0,70.98,72.59,53.22
7430,0.77,0.0,0.0,0.0,71.82,75.9,54.31
7431,0.75,0.0,0.0,0.0,72.79,76.38,55.08
7432,0.77,0.0,0.0,0.0,73.22,73.64,54.94
7433,1.1,0.0,0.0,0.0,72.41,68.14,53.16
7434,1.45,0.0,0.0,0.0,71.09,60.91,50.53
7435,1.33,0.0,0.0,0.0,70.66,54.16,49.66
7436,1.27,0.0,0.0,0.0,70.22,49.09,48.83
7437,1.2,0.0,0.0,0.0,69.98,45.95,49.17
7438,1.42,0.0,0.0,0.0,69.6,44.14,48.97
7439,0.95,0.0,0.0,0.0,68.95,42.57,48.27
7440,1.96,0.0,0.0,0.0,68.42,41.53,48.5
7441,0.59,0.38,0.0,0.0,68.0,40.77,48.17
7442,0.51,2.16,0.0,0.0,68.0,40.06,47.96
7443,0.49,2.9,0.0,0.0,68.0,39.72,48.03
7444,0.49,4.01,0.0,0.0,68.0,39.42,47.7
7445,0.47,4.48,0.0,0.0,68.0,39.2,47.76
7446,0.55,5.26,0.0,0.0,68.0,39.15,47.69
7447,1.05,5.21,0.0,0.0,68.0,39.4,47.99
7448,0.85,2.59,0.0,0.0,68.0,41.56,48.76
7449,0.74,0.0,0.0,0.0,68.32,46.62,50.77
7450,3.78,0.0,0.0,0.0,68.75,53.8,53.21
7451,3.08,0.0,0.0,0.0,69.08,60.64,54.08
7452,0.85,0.0,0.0,0.0,69.44,64.9,55.27
7453,0.74,0.0,0.0,0.0,69.4,66.39,55.51
7454,0.73,0.0,0.0,0.0,69.85,68.09,56.17
7455,0.75,0.0,0.0,0.0,69.77,68.52,56.02
7456,1.09,0.0,0.0,0.0,69.37,65.7,55.88
7457,0.93,0.0,0.0,0.0,68.76,61.04,54.38
7458,1.2,0.0,0.0,0.0,68.68,57.09,53.7
7459,1.62,0.0,0.0,0.0,68.76,54.28,53.52
7460,3.67,0.0,0.0,0.0,68.85,51.84,53.09
7461,1.2,0.0,0.0,0.0,68.33,49.6,52.09
7462,1.37,0.0,0.0,0.0,68.41,48.51,53.44
7463,0.96,0.73,0.0,0.0,68.0,47.57,51.44
7464,0.91,2.28,0.0,0.0,68.0,45.85,50.95
7465,0.72,2.84,0.0,0.0,68.0,44.39,50.84
7466,0.52,3.82,0.0,0.0,68.0,43.39,50.44
7467,0.51,4.85,0.0,0.0,68.0,42.1,49.83
7468,0.5,6.19,0.0,0.0,68.0,40.4,49.01
7469,0.81,5.8,0.0,0.0,68.0,39.83,49.66
7470,0.56,6.74,0.0,0.0,68.0,39.52,49.01
7471,0.75,7.94,0.0,0.0,68.0,37.43,47.82
7472,1.13,2.53,0.0,0.0,68.0,39.43,50.26
7473,3.42,4.65,0.0,0.0,68.0,42.85,50.37
7474,1.32,3.85,0.0,0.0,68.0,45.83,51.68
